Instance,#Args,#Attacks,AVG DEG,MED DEG,AVG IN,MED IN,AVG OUT,MED OUT
st_400_44_32_3867.i23,400,7856,39.28,42.0,19.64,21.0,19.64,19.0
n200p3q34h.i23,200,8055,80.55,82.0,40.275,41.0,40.275,40.0
metro-st-louis_20130916_1522.gml.80.i23,5363,12027,4.485176207346634,4.0,2.242588103673317,2.0,2.242588103673317,2.0
afinput_exp_acyclic_depvary_step8_batch_yyy10.i23,182,23051,253.30769230769232,295.0,126.65384615384616,147.5,126.65384615384616,142.0
WS_100_12_90_30.i23,100,600,12.0,12.0,6.0,6.0,6.0,6.0
BA_160_50_1.i23,161,241,2.9937888198757765,2.0,1.4968944099378882,1.0,1.4968944099378882,1.0
citybus_20151001_1343.gml.20.i23,831,1130,2.7196149217809866,2.0,1.3598074608904933,1.0,1.3598074608904933,1.0
crusti_g2io_300_0.2_255_26.i23,76500,9143633,239.04922875816993,240.0,119.52461437908497,120.0,119.52461437908497,79.0
admbuster_500000.i23,500000,749998,2.999992,2.0,1.499996,1.0,1.499996,1.0
crusti_g2io_250_0.2_255_24.i23,63750,6350961,199.24583529411765,200.0,99.62291764705883,100.0,99.62291764705883,67.0
crusti_g2io_350_0.5_255_40.i23,89250,21800790,488.5331092436975,488.0,244.26655462184874,244.0,244.26655462184874,199.0
ferry2.pfile-L2-C2-07.pddl.2.cnf.i23,276,500,3.6231884057971016,2.0,1.8115942028985508,1.0,1.8115942028985508,1.0
afinput_exp_cycles_depvary_step3_batch_yyy10.i23,272,67913,499.3602941176471,526.0,249.68014705882354,263.0,249.68014705882354,261.0
BA_140_20_4.i23,141,169,2.397163120567376,2.0,1.198581560283688,1.0,1.198581560283688,1.0
crusti_g2io_125_0.5_31_33.i23,3875,334941,172.8727741935484,174.0,86.4363870967742,87.0,86.4363870967742,72.0
sembuster_2400.i23,2400,642400,535.3333333333334,402.0,267.6666666666667,201.0,267.6666666666667,1.0
admbuster_1000.i23,1000,1498,2.996,2.0,1.498,1.0,1.498,1.0
n192p5q2_ve.i23,192,11061,115.21875,114.0,57.609375,57.0,57.609375,57.0
st_425_53_10_1991.i23,425,10429,49.07764705882353,50.0,24.538823529411765,25.0,24.538823529411765,24.0
BA_120_10_2.i23,121,133,2.1983471074380163,2.0,1.0991735537190082,1.0,1.0991735537190082,1.0
bw2.pfile-3-04.pddl.2.cnf.i23,958,1960,4.091858037578288,2.0,2.045929018789144,1.0,2.045929018789144,1.0
WS_100_18_30_10.i23,100,900,18.0,18.0,9.0,9.0,9.0,9.0
stanislaus_ca_2015-12-02.gml.20.i23,319,497,3.115987460815047,2.0,1.5579937304075235,1.0,1.5579937304075235,1.0
g_2016_0.01_9.i23,2016,20289,20.12797619047619,20.0,10.063988095238095,10.0,10.063988095238095,10.0
ferry2.pfile-L2-C4-06.pddl.2.cnf.i23,533,1004,3.7673545966228894,2.0,1.8836772983114447,1.0,1.8836772983114447,1.0
crusti_g2io_175_0.2_511_10.i23,89425,6234732,139.44046966731898,140.0,69.72023483365949,70.0,69.72023483365949,51.0
ER_300_10_9.i23,301,4391,29.176079734219268,28.0,14.588039867109634,14.0,14.588039867109634,14.0
BA_100_80_5.i23,101,181,3.5841584158415842,2.0,1.7920792079207921,1.0,1.7920792079207921,1.0
WS_500_16_70_50.i23,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
scc_226_18_0.5_0.1__10.i23,226,2092,18.513274336283185,18.0,9.256637168141593,9.0,9.256637168141593,9.0
BA_160_20_3.i23,161,193,2.3975155279503104,2.0,1.1987577639751552,1.0,1.1987577639751552,1.0
admbuster_100000.i23,100000,149998,2.99996,2.0,1.49998,1.0,1.49998,1.0
BA_100_90_1.i23,101,191,3.782178217821782,2.0,1.891089108910891,1.0,1.891089108910891,1.0
st_521_43_14_3157.i23,521,10583,40.6257197696737,42.0,20.31285988483685,21.0,20.31285988483685,20.0
g_3195_0.03_8.i23,3195,152584,95.51424100156494,96.0,47.75712050078247,48.0,47.75712050078247,47.0
st_1412_95_15_3263.i23,1412,64660,91.58640226628896,92.0,45.79320113314448,46.0,45.79320113314448,46.0
WS_400_32_30_30.i23,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
g_1265_0.05_3.i23,1265,40291,63.70118577075099,60.0,31.850592885375494,30.0,31.850592885375494,32.0
commute.org_20140813_1738.gml.20.i23,116,198,3.413793103448276,4.0,1.706896551724138,2.0,1.706896551724138,2.0
ferry2.pfile-L3-C2-04.pddl.2.cnf.i23,528,1012,3.8333333333333335,2.0,1.9166666666666667,1.0,1.9166666666666667,1.0
ferry2.pfile-L2-C4-07.pddl.1.cnf.i23,471,916,3.889596602972399,2.0,1.9447983014861996,1.0,1.9447983014861996,1.0
admbuster_6000.i23,6000,8998,2.9993333333333334,2.0,1.4996666666666667,1.0,1.4996666666666667,1.0
BA_180_30_1.i23,181,235,2.596685082872928,2.0,1.298342541436464,1.0,1.298342541436464,1.0
crusti_g2io_250_0.2_255_12.i23,63750,6353317,199.31974901960785,200.0,99.65987450980393,100.0,99.65987450980393,67.0
ferry2.pfile-L3-C1-010.pddl.3.cnf.i23,373,647,3.4691689008042896,2.0,1.7345844504021448,1.0,1.7345844504021448,1.0
sembuster_3000.i23,3000,1003000,668.6666666666666,502.0,334.3333333333333,251.0,334.3333333333333,1.0
crusti_g2io_250_0.2_255_43.i23,63750,6349882,199.21198431372548,200.0,99.60599215686274,100.0,99.60599215686274,67.0
crusti_g2io_150_0.1_255_18.i23,38250,1714960,89.67111111111112,90.0,44.83555555555556,45.0,44.83555555555556,25.0
ferry2.pfile-L3-C1-08.pddl.2.cnf.i23,351,663,3.7777777777777777,2.0,1.8888888888888888,1.0,1.8888888888888888,1.0
metro-st-louis_20130916_1522.gml.20.i23,5363,7971,2.9725899683013237,2.0,1.4862949841506619,1.0,1.4862949841506619,1.0
scc_1236_44_0.3_0.05__7.i23,1236,21531,34.83980582524272,32.0,17.41990291262136,16.0,17.41990291262136,16.0
Medium-result_b1.i23,438,77717,354.87214611872145,358.0,177.43607305936072,179.0,177.43607305936072,171.0
ferry2.pfile-L2-C1-02.pddl.2.cnf.i23,160,279,3.4875,2.0,1.74375,1.0,1.74375,1.0
g_3582_0.03_3.i23,3582,192318,107.38023450586265,106.0,53.69011725293132,53.0,53.69011725293132,54.0
n448p5q2_vh.i23,448,60436,269.80357142857144,270.0,134.90178571428572,135.0,134.90178571428572,134.0
ER_300_30_8.i23,301,13574,90.19269102990033,92.0,45.096345514950166,46.0,45.096345514950166,45.0
afinput_exp_acyclic_depvary_step7_batch_yyy02.i23,120,7092,118.2,134.0,59.1,67.0,59.1,67.5
crusti_g2io_200_0.1_127_6.i23,25400,1511839,119.04244094488189,120.0,59.521220472440945,60.0,59.521220472440945,30.0
BA_100_60_1.i23,101,161,3.1881188118811883,2.0,1.5940594059405941,1.0,1.5940594059405941,1.0
WS_200_28_70_50.i23,200,2800,28.0,28.0,14.0,14.0,14.0,14.0
n160p3q34h.i23,160,5043,63.0375,63.0,31.51875,31.5,31.51875,31.0
n150p3q34n.i23,150,4565,60.86666666666667,60.0,30.433333333333334,30.0,30.433333333333334,30.0
ER_100_100_7.i23,102,5106,100.11764705882354,100.0,50.05882352941177,50.0,50.05882352941177,50.0
WS_500_16_10_70.i23,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
crusti_g2io_225_0.2_127_31.i23,28575,2554424,178.78733158355206,180.0,89.39366579177603,90.0,89.39366579177603,60.0
ER_300_80_2.i23,301,36210,240.59800664451828,242.0,120.29900332225914,121.0,120.29900332225914,120.0
afinput_exp_cycles_indvary2_step1_batch_yyy09.i23,253,59093,467.1383399209486,484.0,233.5691699604743,242.0,233.5691699604743,246.0
st_815_74_9_2860.i23,815,28624,70.24294478527608,72.0,35.12147239263804,36.0,35.12147239263804,35.0
bw3.pfile-4-06.pddl.2.cnf.i23,517,993,3.841392649903288,2.0,1.920696324951644,1.0,1.920696324951644,1.0
n175p3q34h.i23,175,6096,69.66857142857143,70.0,34.83428571428571,35.0,34.83428571428571,34.0
Large-result_b6.i23,7423,17104896,4608.620773272262,5632.0,2304.310386636131,2816.0,2304.310386636131,3328.0
ER_300_30_7.i23,301,13391,88.97674418604652,88.0,44.48837209302326,44.0,44.48837209302326,45.0
sembuster_300.i23,300,10300,68.66666666666667,52.0,34.333333333333336,26.0,34.333333333333336,1.0
empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.i23,930,2577,5.541935483870968,4.0,2.770967741935484,2.0,2.770967741935484,2.0
scc_1496_48_0.5_0.2__5.i23,1496,90148,120.5187165775401,120.0,60.25935828877005,60.0,60.25935828877005,55.0
WS_200_20_90_10.i23,200,2000,20.0,20.0,10.0,10.0,10.0,10.0
crusti_g2io_125_0.5_31_48.i23,3875,334136,172.45729032258063,174.0,86.22864516129032,87.0,86.22864516129032,73.0
afinput_exp_acyclic_depvary_step5_batch_yyy07.i23,130,12111,186.3230769230769,212.0,93.16153846153846,106.0,93.16153846153846,109.5
bw3.pfile-4-06.pddl.5.cnf.i23,570,1023,3.5894736842105264,2.0,1.7947368421052632,1.0,1.7947368421052632,1.0
crusti_g2io_250_0.2_255_15.i23,63750,6347738,199.14472156862746,200.0,99.57236078431373,100.0,99.57236078431373,67.0
afinput_exp_acyclic_depvary_step6_batch_yyy09.i23,185,27333,295.4918918918919,322.0,147.74594594594595,161.0,147.74594594594595,169.0
scc_6397_56_0.3_0.05__8.i23,6397,525945,164.4348913553228,160.0,82.2174456776614,80.0,82.2174456776614,78.0
g_1604_0.03_3.i23,1604,38492,47.99501246882793,46.0,23.997506234413965,23.0,23.997506234413965,23.0
BA_140_80_2.i23,141,253,3.5886524822695036,2.0,1.7943262411347518,1.0,1.7943262411347518,1.0
BA_180_40_4.i23,181,253,2.7955801104972378,2.0,1.3977900552486189,1.0,1.3977900552486189,1.0
scc_437_39_0.3_0.05__4.i23,437,3131,14.329519450800916,14.0,7.164759725400458,7.0,7.164759725400458,7.0
BA_140_90_5.i23,141,267,3.7872340425531914,2.0,1.8936170212765957,1.0,1.8936170212765957,1.0
Large-result_b15.i23,3783,6011072,3177.939201691779,2832.0,1588.9696008458895,1416.0,1588.9696008458895,1032.0
WS_200_20_70_30.i23,200,2000,20.0,20.0,10.0,10.0,10.0,10.0
sembuster_4800.i23,4800,2564800,1068.6666666666667,802.0,534.3333333333334,401.0,534.3333333333334,1.0
sembuster_6000.i23,6000,4006000,1335.3333333333333,1002.0,667.6666666666666,501.0,667.6666666666666,1.0
sembuster_150.i23,150,2650,35.333333333333336,27.0,17.666666666666668,13.5,17.666666666666668,1.0
WS_100_6_70_70.i23,100,300,6.0,6.0,3.0,3.0,3.0,3.0
Medium-result_b4.i23,1022,404435,791.4579256360079,806.0,395.72896281800394,403.0,395.72896281800394,479.0
triangle-transit_20150227_1741.gml.20.i23,435,651,2.9931034482758623,2.0,1.4965517241379311,1.0,1.4965517241379311,1.0
thecomet_20131025_1906.gml.20.i23,168,233,2.7738095238095237,2.0,1.3869047619047619,1.0,1.3869047619047619,1.0
n100p5q2.i23,100,3059,61.18,62.0,30.59,31.0,30.59,31.0
st_1037_97_34_647.i23,1037,48846,94.20636451301833,94.0,47.103182256509164,47.0,47.103182256509164,47.0
bw3.pfile-4-07.pddl.6.cnf.i23,3888,7468,3.8415637860082303,2.0,1.9207818930041152,1.0,1.9207818930041152,1.0
afinput_exp_acyclic_depvary_step6_batch_yyy10.i23,124,9640,155.48387096774192,187.0,77.74193548387096,93.5,77.74193548387096,92.5
st_1230_64_16_373.i23,1230,37813,61.484552845528455,62.0,30.742276422764228,31.0,30.742276422764228,30.0
Medium-result_b29.i23,1180,634718,1075.793220338983,862.0,537.8966101694915,431.0,537.8966101694915,391.0
BA_180_80_5.i23,181,325,3.591160220994475,2.0,1.7955801104972375,1.0,1.7955801104972375,1.0
Medium-result_b21.i23,1294,584262,903.032457496136,948.0,451.516228748068,474.0,451.516228748068,276.0
g_2664_0.01_2.i23,2664,35547,26.686936936936938,26.0,13.343468468468469,13.0,13.343468468468469,13.0
n224p5q2_ve.i23,224,15208,135.78571428571428,136.0,67.89285714285714,68.0,67.89285714285714,68.0
afinput_exp_acyclic_indvary2_step1_batch_yyy04.i23,145,17285,238.41379310344828,260.0,119.20689655172414,130.0,119.20689655172414,132.0
sembuster_7500.i23,7500,6257500,1668.6666666666667,1252.0,834.3333333333334,626.0,834.3333333333334,1.0
crusti_g2io_225_0.1_31_25.i23,6975,459475,131.74910394265234,134.0,65.87455197132617,67.0,65.87455197132617,31.0
Medium-result_b12.i23,2914,3568708,2449.353466026081,2550.0,1224.6767330130406,1275.0,1224.6767330130406,1531.0
admbuster_10000.i23,10000,14998,2.9996,2.0,1.4998,1.0,1.4998,1.0
ER_200_10_2.i23,201,2026,20.1592039800995,20.0,10.07960199004975,10.0,10.07960199004975,10.0
scc_1216_42_0.3_0.05__8.i23,1216,21847,35.932565789473685,34.0,17.966282894736842,17.0,17.966282894736842,17.0
n512p5q2_vh.i23,512,78645,307.20703125,308.0,153.603515625,154.0,153.603515625,154.0
chicago_2016-01.gml.50.i23,14812,26098,3.5238995409127734,4.0,1.7619497704563867,2.0,1.7619497704563867,2.0
crusti_g2io_200_0.1_127_19.i23,25400,1514482,119.25055118110237,120.0,59.62527559055118,60.0,59.62527559055118,31.0
st_1350_55_31_149.i23,1350,36327,53.81777777777778,54.0,26.90888888888889,27.0,26.90888888888889,27.0
afinput_exp_acyclic_depvary_step6_batch_yyy07.i23,231,43793,379.16017316017314,410.0,189.58008658008657,205.0,189.58008658008657,215.0
ER_300_60_5.i23,301,26998,179.38870431893687,180.0,89.69435215946844,90.0,89.69435215946844,90.0
ER_400_40_7.i23,401,32275,160.97256857855362,160.0,80.48628428927681,80.0,80.48628428927681,80.0
scc_1924_31_0.4_0.1__1.i23,1924,109607,113.93659043659044,112.0,56.96829521829522,56.0,56.96829521829522,59.0
BA_160_60_1.i23,161,257,3.1925465838509317,2.0,1.5962732919254659,1.0,1.5962732919254659,1.0
g_1191_0.02_8.i23,1191,14352,24.1007556675063,22.0,12.05037783375315,11.0,12.05037783375315,12.0
admbuster_2500000.i23,2500000,3749998,2.9999984,2.0,1.4999992,1.0,1.4999992,1.0
ferry2.pfile-L2-C2-010.pddl.1.cnf.i23,135,220,3.259259259259259,2.0,1.6296296296296295,1.0,1.6296296296296295,1.0
ferry2.pfile-L2-C2-04.pddl.2.cnf.i23,239,432,3.6150627615062763,2.0,1.8075313807531381,1.0,1.8075313807531381,1.0
st_1234_99_25_3756.i23,1234,58234,94.38249594813614,96.0,47.19124797406807,48.0,47.19124797406807,47.0
n256p3q08n.i23,256,10695,83.5546875,82.0,41.77734375,41.0,41.77734375,42.0
crusti_g2io_300_0.2_255_11.i23,76500,9143840,239.05464052287581,240.0,119.52732026143791,120.0,119.52732026143791,79.0
scc_5357_62_0.4_0.1__8.i23,5357,616266,230.07877543401156,218.0,115.03938771700578,109.0,115.03938771700578,109.0
Medium-result_b26.i23,975,465184,954.2235897435897,844.0,477.11179487179487,422.0,477.11179487179487,464.0
admbuster_1000000.i23,1000000,1499998,2.999996,2.0,1.499998,1.0,1.499998,1.0
WS_100_24_70_70.i23,100,1200,24.0,24.0,12.0,12.0,12.0,12.0
scc_7685_43_0.3_0.1__2.i23,7685,1273250,331.3597918022121,326.0,165.67989590110605,163.0,165.67989590110605,162.0
covington_2016-01.gml.50.i23,1102,2187,3.969147005444646,4.0,1.984573502722323,2.0,1.984573502722323,2.0
g_1570_0.02_4.i23,1570,24661,31.415286624203823,30.0,15.707643312101911,15.0,15.707643312101911,15.0
BA_160_40_2.i23,161,225,2.7950310559006213,2.0,1.3975155279503106,1.0,1.3975155279503106,1.0
bw2.pfile-3-06.pddl.1.cnf.i23,705,1527,4.3319148936170215,2.0,2.1659574468085108,1.0,2.1659574468085108,1.0
sembuster_1800.i23,1800,361800,402.0,302.0,201.0,151.0,201.0,1.0
Medium-result_b27.i23,732,279766,764.3879781420765,718.0,382.19398907103823,359.0,382.19398907103823,327.0
umpquatransit_or_2015-12-03.gml.50.i23,190,349,3.6736842105263157,4.0,1.8368421052631578,2.0,1.8368421052631578,2.0
n320p5q2_n.i23,320,30406,190.0375,190.0,95.01875,95.0,95.01875,94.0
cts_20130915_1535.gml.80.i23,555,1258,4.533333333333333,4.0,2.2666666666666666,2.0,2.2666666666666666,2.0
scc_1523_46_0.4_0.1__8.i23,1523,51605,67.76756401838476,60.0,33.88378200919238,30.0,33.88378200919238,32.0
WS_100_6_10_30.i23,100,300,6.0,6.0,3.0,3.0,3.0,3.0
BA_140_0_5.i23,141,141,2.0,2.0,1.0,1.0,1.0,1.0
Large-result_b20.i23,4735,9338880,3944.6166842661037,4096.0,1972.3083421330518,2048.0,1972.3083421330518,2688.0
Large-result_b18.i23,3783,5289856,2796.6460481099657,2528.0,1398.3230240549829,1264.0,1398.3230240549829,1032.0
ER_400_50_4.i23,401,39746,198.23441396508727,198.0,99.11720698254364,99.0,99.11720698254364,99.0
g_2557_0.03_2.i23,2557,98175,76.78920610089949,76.0,38.394603050449746,38.0,38.394603050449746,38.0
afinput_exp_acyclic_indvary2_step2_batch_yyy02.i23,1449,2057657,2840.1062801932367,2878.0,1420.0531400966183,1439.0,1420.0531400966183,1436.0
scc_1985_26_0.4_0.1__3.i23,1985,115237,116.10780856423173,118.0,58.053904282115866,59.0,58.053904282115866,57.0
WS_400_24_50_10.i23,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
n160p5q2_ve.i23,160,7626,95.325,96.0,47.6625,48.0,47.6625,47.0
g_2709_0.05_5.i23,2709,183078,135.1627906976744,134.0,67.5813953488372,67.0,67.5813953488372,67.0
WS_100_24_70_50.i23,100,1200,24.0,24.0,12.0,12.0,12.0,12.0
crusti_g2io_225_0.2_127_41.i23,28575,2553211,178.7024321959755,178.0,89.35121609798775,89.0,89.35121609798775,60.0
g_1768_0.05_2.i23,1768,77852,88.06787330316742,86.0,44.03393665158371,43.0,44.03393665158371,43.0
st_1244_87_28_3669.i23,1244,51730,83.16720257234726,84.0,41.58360128617363,42.0,41.58360128617363,41.0
Large-result_b1.i23,11007,17432576,3167.543563187063,3072.0,1583.7717815935314,1536.0,1583.7717815935314,0.0
Medium-result_b17.i23,594,126681,426.5353535353535,422.0,213.26767676767676,211.0,213.26767676767676,171.0
st_883_28_16_1144.i23,883,12200,27.633069082672705,28.0,13.816534541336353,14.0,13.816534541336353,14.0
g_1498_0.02_2.i23,1498,22497,30.03604806408545,30.0,15.018024032042725,15.0,15.018024032042725,15.0
ferry2.pfile-L2-C3-05.pddl.1.cnf.i23,337,637,3.7804154302670625,2.0,1.8902077151335313,1.0,1.8902077151335313,1.0
BA_120_20_1.i23,121,145,2.396694214876033,2.0,1.1983471074380165,1.0,1.1983471074380165,1.0
a1210993_20150717_0403.gml.80.i23,7346,15646,4.259733188129594,4.0,2.129866594064797,2.0,2.129866594064797,2.0
crusti_g2io_175_0.2_511_48.i23,89425,6238580,139.5265306122449,140.0,69.76326530612245,70.0,69.76326530612245,51.0
Medium-result_b30.i23,1948,1456502,1495.381930184805,1182.0,747.6909650924025,591.0,747.6909650924025,519.0
crusti_g2io_200_0.1_127_38.i23,25400,1513686,119.18787401574804,120.0,59.59393700787402,60.0,59.59393700787402,31.0
st_955_26_12_3941.i23,955,11983,25.095287958115183,26.0,12.547643979057591,13.0,12.547643979057591,12.0
WS_200_28_70_10.i23,200,2800,28.0,28.0,14.0,14.0,14.0,14.0
n384p5q2_vh.i23,384,43789,228.06770833333334,230.0,114.03385416666667,115.0,114.03385416666667,114.0
ER_100_30_5.i23,101,1502,29.742574257425744,30.0,14.871287128712872,15.0,14.871287128712872,15.0
afinput_exp_acyclic_indvary2_step2_batch_yyy10.i23,848,698383,1647.129716981132,1670.0,823.564858490566,835.0,823.564858490566,840.0
afinput_exp_cycles_indvary2_step1_batch_yyy06.i23,1063,1103679,2076.5362182502354,2098.0,1038.2681091251177,1049.0,1038.2681091251177,1054.0
ferry2.pfile-L2-C4-09.pddl.6.cnf.i23,666,1154,3.4654654654654653,2.0,1.7327327327327327,1.0,1.7327327327327327,1.0
afinput_exp_acyclic_depvary_step6_batch_yyy08.i23,120,8700,145.0,167.0,72.5,83.5,72.5,86.0
WS_100_6_30_10.i23,100,300,6.0,6.0,3.0,3.0,3.0,3.0
crusti_g2io_225_0.2_127_2.i23,28575,2555832,178.88587926509186,180.0,89.44293963254593,90.0,89.44293963254593,60.0
g_1590_0.01_1.i23,1590,12617,15.870440251572328,15.0,7.935220125786164,7.5,7.935220125786164,7.0
ferry2.pfile-L2-C2-01.pddl.6.cnf.i23,353,594,3.365439093484419,2.0,1.6827195467422096,1.0,1.6827195467422096,1.0
scc_1701_10_0.5_0.1__6.i23,1701,193119,227.0652557319224,218.0,113.5326278659612,109.0,113.5326278659612,115.0
Medium-result_b7.i23,1818,1275701,1403.4114411441144,1454.0,701.7057205720572,727.0,701.7057205720572,813.0
scc_1726_27_0.5_0.1__5.i23,1726,103747,120.21668597914253,118.0,60.10834298957126,59.0,60.10834298957126,55.0
ferry2.pfile-L3-C2-03.pddl.2.cnf.i23,528,1012,3.8333333333333335,2.0,1.9166666666666667,1.0,1.9166666666666667,1.0
g_3521_0.05_2.i23,3521,309975,176.0721385969895,174.0,88.03606929849475,87.0,88.03606929849475,87.0
ferry2.pfile-L2-C3-09.pddl.1.cnf.i23,337,637,3.7804154302670625,2.0,1.8902077151335313,1.0,1.8902077151335313,1.0
WS_300_8_10_70.i23,300,1200,8.0,8.0,4.0,4.0,4.0,4.0
BA_200_0_4.i23,201,201,2.0,2.0,1.0,1.0,1.0,1.0
sembuster_5400.i23,5400,3245400,1202.0,902.0,601.0,451.0,601.0,1.0
st_1489_41_39_1070.i23,1489,30086,40.41101410342512,40.0,20.20550705171256,20.0,20.20550705171256,20.0
st_826_34_8_3910.i23,826,13480,32.639225181598064,34.0,16.319612590799032,17.0,16.319612590799032,16.0
