Instance,#Args,#Attacks,AVG DEG,MED DEG,AVG IN,MED IN,AVG OUT,MED OUT
stb_291_2.tgf,291,3361,23.099656357388316,24.0,11.549828178694158,12.0,11.549828178694158,11.0
stb_625_161.tgf,625,2753,8.8096,8.0,4.4048,4.0,4.4048,4.0
afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,1612.5707434052758,1646.0,806.2853717026379,823.0,806.2853717026379,820.0
sembuster_4800.tgf,4800,2564800,1068.6666666666667,802.0,534.3333333333334,401.0,534.3333333333334,1.0
bw3.pfile-3-04.pddl.2.cnf.tgf,490,944,3.853061224489796,2.0,1.926530612244898,1.0,1.926530612244898,1.0
ER_300_60_3.tgf,301,26962,179.14950166112956,178.0,89.57475083056478,89.0,89.57475083056478,90.0
sembuster_1500.tgf,1500,251500,335.3333333333333,252.0,167.66666666666666,126.0,167.66666666666666,1.0
ER_500_90_4.tgf,501,112855,450.5189620758483,450.0,225.25948103792416,225.0,225.25948103792416,225.0
sembuster_6000.tgf,6000,4006000,1335.3333333333333,1002.0,667.6666666666666,501.0,667.6666666666666,1.0
comune-di-castellanza_20151218_2338.gml.80.tgf,35,96,5.485714285714286,4.0,2.742857142857143,2.0,2.742857142857143,3.0
grd_11564_1_6.tgf,11564,670510,115.96506399169837,114.0,57.982531995849186,57.0,57.982531995849186,57.0
scc_7816_40_20_4.tgf,7816,2227405,569.9603377686797,546.0,284.98016888433983,273.0,284.98016888433983,301.0
scc_9077_40_20_5.tgf,9077,2985234,657.7578495097499,638.0,328.87892475487496,319.0,328.87892475487496,347.0
BA_140_30_5.tgf,141,183,2.595744680851064,2.0,1.297872340425532,1.0,1.297872340425532,1.0
bw2.pfile-3-08.pddl.2.cnf.tgf,161,285,3.540372670807453,2.0,1.7701863354037266,1.0,1.7701863354037266,1.0
WS_500_16_10_50.tgf,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
ferry2.pfile-L2-C3-08.pddl.1.cnf.tgf,190,316,3.3263157894736843,2.0,1.6631578947368422,1.0,1.6631578947368422,1.0
ER_500_60_2.tgf,501,75057,299.62874251497004,298.0,149.81437125748502,149.0,149.81437125748502,150.0
ER_400_50_3.tgf,401,40100,200.0,200.0,100.0,100.0,100.0,100.0
grd_14665_5_10.tgf,14665,5378385,733.4994885782476,730.0,366.7497442891238,365.0,366.7497442891238,366.0
scc_7471_50_20_3.tgf,7471,2272428,608.3330210145898,622.0,304.1665105072949,311.0,304.1665105072949,321.0
scc_7730_50_15_2.tgf,7730,1897447,490.93065976714104,472.0,245.46532988357052,236.0,245.46532988357052,229.0
sembuster_4200.tgf,4200,1964200,935.3333333333334,702.0,467.6666666666667,351.0,467.6666666666667,1.0
stb_380_405.tgf,380,4503,23.7,24.0,11.85,12.0,11.85,12.0
grd_9291_5_9.tgf,9291,2155343,463.96362070821226,464.0,231.98181035410613,232.0,231.98181035410613,232.0
ER_500_60_7.tgf,501,74932,299.1297405189621,300.0,149.56487025948104,150.0,149.56487025948104,149.0
scc_1109_50_10_5.tgf,1109,33830,61.009918845807036,60.0,30.504959422903518,30.0,30.504959422903518,31.0
WS_300_16_70_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
scc_8279_30_15_3.tgf,8279,1982940,479.0288682207996,406.0,239.5144341103998,203.0,239.5144341103998,236.0
sembuster_3600.tgf,3600,1443600,802.0,602.0,401.0,301.0,401.0,1.0
scc_5779_70_20_3.tgf,5779,1606398,555.9432427755667,562.0,277.97162138778333,281.0,277.97162138778333,262.0
WS_300_16_50_70.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
scc_1476_70_15_24.tgf,1476,763960,1035.1761517615175,1036.0,517.5880758807588,518.0,517.5880758807588,517.0
ER_400_50_8.tgf,401,39954,199.2718204488778,198.0,99.6359102244389,99.0,99.6359102244389,100.0
WS_400_24_10_70.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
stb_397_326.tgf,397,3016,15.193954659949622,16.0,7.596977329974811,8.0,7.596977329974811,7.0
BA_100_90_4.tgf,101,191,3.782178217821782,2.0,1.891089108910891,1.0,1.891089108910891,1.0
WS_400_24_10_10.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
scc_1054_60_5_23.tgf,1054,665035,1261.9259962049337,1262.0,630.9629981024668,631.0,630.9629981024668,631.0
WS_300_16_50_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
scc_6832_30_15_5.tgf,6832,1407872,412.14051522248246,358.0,206.07025761124123,179.0,206.07025761124123,197.0
scc_1086_70_10_5.tgf,1086,67274,123.89318600368324,122.0,61.94659300184162,61.0,61.94659300184162,61.0
scc_8097_50_10_5.tgf,8097,1874240,462.9467704087934,416.0,231.4733852043967,208.0,231.4733852043967,233.0
scc_1146_70_10_18.tgf,1146,150494,262.64223385689354,256.0,131.32111692844677,128.0,131.32111692844677,131.0
ER_300_40_3.tgf,301,18179,120.79069767441861,122.0,60.395348837209305,61.0,60.395348837209305,60.0
scc_6597_50_20_1.tgf,6597,1695803,514.1133848719114,486.0,257.0566924359557,243.0,257.0566924359557,252.0
ER_500_60_1.tgf,501,75211,300.2435129740519,300.0,150.12175648702595,150.0,150.12175648702595,150.0
stb_390_450.tgf,390,2845,14.58974358974359,14.0,7.294871794871795,7.0,7.294871794871795,7.0
stb_638_148.tgf,638,2814,8.821316614420063,8.0,4.410658307210031,4.0,4.410658307210031,4.0
BA_140_30_1.tgf,141,183,2.595744680851064,2.0,1.297872340425532,1.0,1.297872340425532,1.0
WS_400_24_10_30.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
ER_300_40_4.tgf,301,18078,120.11960132890366,120.0,60.05980066445183,60.0,60.05980066445183,60.0
ER_400_50_10.tgf,401,40006,199.53117206982543,198.0,99.76558603491272,99.0,99.76558603491272,100.0
stb_430_209.tgf,430,2698,12.548837209302325,12.0,6.274418604651163,6.0,6.274418604651163,6.0
stb_767_429.tgf,767,3415,8.904823989569753,10.0,4.452411994784876,5.0,4.452411994784876,4.0
stb_522_11.tgf,522,3001,11.49808429118774,12.0,5.74904214559387,6.0,5.74904214559387,5.0
grd_8600_4_4.tgf,8600,1480243,344.2425581395349,346.0,172.12127906976744,173.0,172.12127906976744,172.0
WS_400_32_10_10.tgf,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
ER_400_50_4.tgf,401,39746,198.23441396508727,198.0,99.11720698254364,99.0,99.11720698254364,99.0
stb_696_368.tgf,696,3128,8.988505747126437,10.0,4.494252873563219,5.0,4.494252873563219,4.0
scc_8981_50_10_1.tgf,8981,2203149,490.6244293508518,492.0,245.3122146754259,246.0,245.3122146754259,222.0
sembuster_7500.tgf,7500,6257500,1668.6666666666667,1252.0,834.3333333333334,626.0,834.3333333333334,1.0
stb_457_193.tgf,457,5074,22.205689277899342,22.0,11.102844638949671,11.0,11.102844638949671,11.0
scc_1444_30_20_1.tgf,1444,72577,100.52216066481995,90.0,50.261080332409975,45.0,50.261080332409975,50.0
WS_300_16_90_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
scc_6740_50_20_5.tgf,6740,1877419,557.0976261127596,532.0,278.5488130563798,266.0,278.5488130563798,275.0
stb_696_412.tgf,696,3395,9.755747126436782,10.0,4.877873563218391,5.0,4.877873563218391,5.0
WS_300_24_30_10.tgf,300,3600,24.0,24.0,12.0,12.0,12.0,12.0
belgium_2015.gml.20.tgf,631,1091,3.4580031695721076,2.0,1.7290015847860538,1.0,1.7290015847860538,1.0
ER_400_50_7.tgf,401,40108,200.03990024937656,200.0,100.01995012468828,100.0,100.01995012468828,100.0
stb_459_480.tgf,459,3271,14.252723311546841,14.0,7.126361655773421,7.0,7.126361655773421,7.0
ferry2.pfile-L2-C3-07.pddl.1.cnf.tgf,190,316,3.3263157894736843,2.0,1.6631578947368422,1.0,1.6631578947368422,1.0
ferry2.pfile-L2-C3-01.pddl.1.cnf.tgf,190,316,3.3263157894736843,2.0,1.6631578947368422,1.0,1.6631578947368422,1.0
stb_436_351.tgf,436,3510,16.10091743119266,16.0,8.05045871559633,8.0,8.05045871559633,8.0
ER_500_60_3.tgf,501,75377,300.9061876247505,300.0,150.45309381237524,150.0,150.45309381237524,151.0
WS_300_16_90_70.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
stb_401_342.tgf,401,5520,27.531172069825438,28.0,13.765586034912719,14.0,13.765586034912719,14.0
stb_763_492.tgf,763,3774,9.892529488859765,10.0,4.946264744429882,5.0,4.946264744429882,5.0
BA_200_20_3.tgf,201,241,2.398009950248756,2.0,1.199004975124378,1.0,1.199004975124378,1.0
WS_500_16_10_10.tgf,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
WS_400_32_10_30.tgf,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
grd_14484_5_2.tgf,14484,5242744,723.935929301298,724.0,361.967964650649,362.0,361.967964650649,363.0
WS_300_24_30_30.tgf,300,3600,24.0,24.0,12.0,12.0,12.0,12.0
ER_500_60_8.tgf,501,75238,300.3512974051896,300.0,150.1756487025948,150.0,150.1756487025948,150.0
sncf_20131211_1451.gml.20.tgf,376,630,3.351063829787234,3.0,1.675531914893617,1.5,1.675531914893617,1.0
ER_400_50_2.tgf,401,39879,198.89775561097258,198.0,99.44887780548629,99.0,99.44887780548629,100.0
WS_300_16_70_50.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
stb_532_245.tgf,532,2626,9.87218045112782,10.0,4.93609022556391,5.0,4.93609022556391,5.0
admbuster_500000.tgf,500000,749998,2.999992,2.0,1.499996,1.0,1.499996,1.0
ER_500_70_1.tgf,501,87937,351.0459081836327,350.0,175.52295409181636,175.0,175.52295409181636,175.0
scc_6219_30_20_1.tgf,6219,1327513,426.9216915902878,434.0,213.4608457951439,217.0,213.4608457951439,217.0
afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,1922.406342913776,1966.0,961.203171456888,983.0,961.203171456888,992.0
ferry2.pfile-L2-C3-010.pddl.1.cnf.tgf,190,316,3.3263157894736843,2.0,1.6631578947368422,1.0,1.6631578947368422,1.0
stb_327_100.tgf,327,3160,19.327217125382262,20.0,9.663608562691131,10.0,9.663608562691131,9.0
scc_1331_50_15_6.tgf,1331,65223,98.00601051840721,90.0,49.003005259203604,45.0,49.003005259203604,47.0
ER_300_40_1.tgf,301,18006,119.64119601328903,120.0,59.820598006644516,60.0,59.820598006644516,60.0
ER_500_60_6.tgf,501,74792,298.57085828343315,298.0,149.28542914171658,149.0,149.28542914171658,149.0
sembuster_3000.tgf,3000,1003000,668.6666666666666,502.0,334.3333333333333,251.0,334.3333333333333,1.0
grd_14653_5_6.tgf,14653,5367469,732.6102504606565,732.0,366.30512523032826,366.0,366.30512523032826,366.0
ER_300_40_2.tgf,301,17991,119.54152823920266,120.0,59.77076411960133,60.0,59.77076411960133,60.0
WS_400_24_10_50.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
WS_400_32_10_70.tgf,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
ER_300_40_10.tgf,301,18003,119.62126245847176,120.0,59.81063122923588,60.0,59.81063122923588,60.0
scc_707_60_20_6.tgf,707,60073,169.93776520509195,168.0,84.96888260254597,84.0,84.96888260254597,85.0
BA_160_30_1.tgf,161,209,2.5962732919254656,2.0,1.2981366459627328,1.0,1.2981366459627328,1.0
scc_8464_50_10_3.tgf,8464,1807680,427.14555765595463,402.0,213.57277882797732,201.0,213.57277882797732,207.0
WS_300_16_90_50.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
WS_300_24_30_70.tgf,300,3600,24.0,24.0,12.0,12.0,12.0,12.0
stb_428_430.tgf,428,3702,17.299065420560748,18.0,8.649532710280374,9.0,8.649532710280374,8.0
ferry2.pfile-L2-C3-04.pddl.1.cnf.tgf,190,316,3.3263157894736843,2.0,1.6631578947368422,1.0,1.6631578947368422,1.0
BA_180_20_3.tgf,181,217,2.3977900552486187,2.0,1.1988950276243093,1.0,1.1988950276243093,1.0
stb_339_393.tgf,339,4374,25.805309734513273,26.0,12.902654867256636,13.0,12.902654867256636,12.0
ER_300_40_8.tgf,301,17954,119.29568106312293,120.0,59.647840531561464,60.0,59.647840531561464,60.0
WS_500_16_10_70.tgf,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
stb_590_330.tgf,590,3443,11.671186440677966,12.0,5.835593220338983,6.0,5.835593220338983,5.0
durham-area-transit-authority_20150227_1734.gml.80.tgf,883,1859,4.210645526613817,4.0,2.1053227633069085,2.0,2.1053227633069085,2.0
ER_400_20_7.tgf,401,15745,78.5286783042394,78.0,39.2643391521197,39.0,39.2643391521197,39.0
ER_500_30_3.tgf,501,37487,149.64870259481037,150.0,74.82435129740519,75.0,74.82435129740519,74.0
bw3.pfile-4-08.pddl.1.cnf.tgf,2487,5637,4.533172496984318,2.0,2.266586248492159,1.0,2.266586248492159,1.0
bw3.pfile-3-07.pddl.6.cnf.tgf,651,1158,3.557603686635945,2.0,1.7788018433179724,1.0,1.7788018433179724,1.0
bw2.pfile-3-06.pddl.5.cnf.tgf,733,1369,3.7353342428376535,2.0,1.8676671214188267,1.0,1.8676671214188267,1.0
stib_20150902_2008.gml.50.tgf,899,1928,4.289210233592881,4.0,2.1446051167964404,2.0,2.1446051167964404,2.0
rennes_2015-12-18.gml.50.tgf,701,1508,4.302425106990015,4.0,2.1512125534950073,2.0,2.1512125534950073,2.0
BA_180_90_3.tgf,181,343,3.7900552486187844,2.0,1.8950276243093922,1.0,1.8950276243093922,1.0
stb_495_168.tgf,495,6707,27.0989898989899,28.0,13.54949494949495,14.0,13.54949494949495,13.0
BA_120_80_4.tgf,121,217,3.5867768595041323,2.0,1.7933884297520661,1.0,1.7933884297520661,1.0
ER_500_10_1.tgf,501,12587,50.24750499001996,50.0,25.12375249500998,25.0,25.12375249500998,25.0
BA_180_60_3.tgf,181,289,3.1933701657458564,2.0,1.5966850828729282,1.0,1.5966850828729282,1.0
WS_500_16_70_10.tgf,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
ER_500_10_5.tgf,501,12458,49.73253493013972,50.0,24.86626746506986,25.0,24.86626746506986,25.0
BA_200_80_3.tgf,201,361,3.5920398009950247,2.0,1.7960199004975124,1.0,1.7960199004975124,1.0
sbase_20150429_2048.gml.80.tgf,98,171,3.489795918367347,4.0,1.7448979591836735,2.0,1.7448979591836735,2.0
BA_200_90_1.tgf,201,381,3.791044776119403,2.0,1.8955223880597014,1.0,1.8955223880597014,1.0
ferry2.pfile-L3-C4-05.pddl.1.cnf.tgf,485,910,3.752577319587629,2.0,1.8762886597938144,1.0,1.8762886597938144,1.0
stb_599_418.tgf,599,6619,22.10016694490818,22.0,11.05008347245409,11.0,11.05008347245409,11.0
scc_1213_40_10_3.tgf,1213,589279,971.6059356966199,970.0,485.80296784830995,485.0,485.80296784830995,485.0
stb_588_138.tgf,588,3969,13.5,14.0,6.75,7.0,6.75,6.0
ER_500_10_2.tgf,501,12398,49.49301397205589,50.0,24.746506986027946,25.0,24.746506986027946,25.0
WS_500_32_50_10.tgf,500,8000,32.0,32.0,16.0,16.0,16.0,16.0
bw3.pfile-4-03.pddl.3.cnf.tgf,4478,8680,3.876730683340777,2.0,1.9383653416703885,1.0,1.9383653416703885,1.0
bw3.pfile-4-07.pddl.3.cnf.tgf,5259,10217,3.8855295683590034,2.0,1.9427647841795017,1.0,1.9427647841795017,1.0
capmetro_20150628_0130.gml.50.tgf,2675,4749,3.5506542056074766,4.0,1.7753271028037383,2.0,1.7753271028037383,2.0
redding_2015-12-09.gml.80.tgf,329,671,4.079027355623101,4.0,2.0395136778115504,2.0,2.0395136778115504,2.0
WS_400_32_90_10.tgf,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
WS_400_24_90_10.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
WS_500_16_90_70.tgf,500,4000,16.0,16.0,8.0,8.0,8.0,8.0
st-albert-transit_20150513_1752.gml.80.tgf,458,1010,4.4104803493449785,4.0,2.2052401746724892,2.0,2.2052401746724892,2.0
scc_1457_30_5_21.tgf,1457,319587,438.6918325326012,438.0,219.3459162663006,219.0,219.3459162663006,219.0
stb_767_201.tgf,767,9553,24.910039113428944,26.0,12.455019556714472,13.0,12.455019556714472,12.0
scc_1051_30_15_4.tgf,1051,331333,630.5099904852522,630.0,315.2549952426261,315.0,315.2549952426261,315.0
stb_531_83.tgf,531,6295,23.709981167608287,24.0,11.854990583804144,12.0,11.854990583804144,12.0
BA_200_50_2.tgf,201,301,2.9950248756218905,2.0,1.4975124378109452,1.0,1.4975124378109452,1.0
stb_792_333.tgf,792,4977,12.568181818181818,12.0,6.284090909090909,6.0,6.284090909090909,6.0
BA_140_90_4.tgf,141,267,3.7872340425531914,2.0,1.8936170212765957,1.0,1.8936170212765957,1.0
WS_500_32_90_50.tgf,500,8000,32.0,32.0,16.0,16.0,16.0,16.0
ER_500_20_4.tgf,501,25007,99.82834331337325,100.0,49.91417165668663,50.0,49.91417165668663,50.0
WS_400_32_90_70.tgf,400,6400,32.0,32.0,16.0,16.0,16.0,16.0
bw3.pfile-3-02.pddl.4.cnf.tgf,539,937,3.476808905380334,2.0,1.738404452690167,1.0,1.738404452690167,1.0
stb_664_50.tgf,664,6904,20.795180722891565,21.0,10.397590361445783,10.5,10.397590361445783,10.0
BA_200_50_1.tgf,201,301,2.9950248756218905,2.0,1.4975124378109452,1.0,1.4975124378109452,1.0
ER_400_20_4.tgf,401,16116,80.3790523690773,80.0,40.18952618453865,40.0,40.18952618453865,40.0
thomaskoch_20130224_1534.gml.80.tgf,4830,10412,4.3113871635610765,4.0,2.1556935817805383,2.0,2.1556935817805383,2.0
WS_400_24_70_10.tgf,400,4800,24.0,24.0,12.0,12.0,12.0,12.0
stb_418_125.tgf,418,5420,25.933014354066987,26.0,12.966507177033494,13.0,12.966507177033494,13.0
