Instance,#Args,#Attacks,AVG DEG,MED DEG,AVG IN,MED IN,AVG OUT,MED OUT
B-3-stb_430_209.tgf,430,2698,12.548837209302325,12.0,6.274418604651163,6.0,6.274418604651163,6.0
Small-result-b43.tgf,12,39,6.5,8.0,3.25,4.0,3.25,5.0
Small-result-b34.tgf,8,32,8.0,8.0,4.0,4.0,4.0,4.0
A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,26,90,6.923076923076923,7.0,3.4615384615384617,3.5,3.4615384615384617,0.0
A-1-grd_418_2_9.tgf,418,1747,8.358851674641148,8.0,4.179425837320574,4.0,4.179425837320574,4.0
Small-result-b67.tgf,25,268,21.44,16.0,10.72,8.0,10.72,10.0
Medium-result-b24.tgf,391,79616,407.2429667519182,376.0,203.6214833759591,188.0,203.6214833759591,216.0
A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,1287.3082706766918,1304.0,643.6541353383459,652.0,643.6541353383459,659.0
C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.tgf,39,869,44.56410256410256,52.0,22.28205128205128,26.0,22.28205128205128,32.0
C-1-ER_100_100_3.tgf,102,5101,100.01960784313725,100.0,50.009803921568626,50.0,50.009803921568626,50.5
B-3-stb_428_430.tgf,428,3702,17.299065420560748,18.0,8.649532710280374,9.0,8.649532710280374,8.0
Small-result-b47.tgf,22,184,16.727272727272727,18.0,8.363636363636363,9.0,8.363636363636363,9.0
Small-result-b50.tgf,51,624,24.470588235294116,32.0,12.235294117647058,16.0,12.235294117647058,20.0
T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,1840.5478887744594,1894.0,920.2739443872297,947.0,920.2739443872297,949.0
Small-result-b89.tgf,103,1856,36.03883495145631,48.0,18.019417475728154,24.0,18.019417475728154,0.0
A-1-BA_60_70_3.tgf,61,102,3.3442622950819674,2.0,1.6721311475409837,1.0,1.6721311475409837,1.0
Small-result-b14.tgf,14,98,14.0,14.0,7.0,7.0,7.0,7.0
n256p5q2_e.tgf,256,19522,152.515625,152.0,76.2578125,76.0,76.2578125,76.0
Small-result-b44.tgf,27,144,10.666666666666666,8.0,5.333333333333333,4.0,5.333333333333333,0.0
Small-result-b39.tgf,17,56,6.588235294117647,4.0,3.2941176470588234,2.0,3.2941176470588234,2.0
B-1-admbuster_1000.tgf,1000,1498,2.996,2.0,1.498,1.0,1.498,1.0
Small-result-b10.tgf,6,12,4.0,4.0,2.0,2.0,2.0,3.0
C-1-calaveras-transit_20151216_1707.gml.50.tgf,32,82,5.125,4.0,2.5625,2.0,2.5625,2.0
B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.tgf,239,432,3.6150627615062763,2.0,1.8075313807531381,1.0,1.8075313807531381,1.0
A-2-grd_1948_5_1.tgf,1948,94841,97.37268993839835,96.0,48.686344969199176,48.0,48.686344969199176,48.0
B-3-stb_763_492.tgf,763,3774,9.892529488859765,10.0,4.946264744429882,5.0,4.946264744429882,5.0
B-1-grd_156_3_6.tgf,156,409,5.243589743589744,4.0,2.621794871794872,2.0,2.621794871794872,2.0
T-4-grd_6756_4_7.tgf,6756,913586,270.4517465956187,270.0,135.22587329780936,135.0,135.22587329780936,135.0
Small-result-b72.tgf,25,272,21.76,20.0,10.88,10.0,10.88,10.0
T-1-caravan-airport-transportation_20151216_1604.gml.20.tgf,19,26,2.736842105263158,2.0,1.368421052631579,1.0,1.368421052631579,1.0
A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.tgf,1207,2390,3.96023198011599,2.0,1.980115990057995,1.0,1.980115990057995,1.0
B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,1647.129716981132,1670.0,823.564858490566,835.0,823.564858490566,840.0
C-2-stb_304_352.tgf,304,2687,17.67763157894737,18.0,8.838815789473685,9.0,8.838815789473685,8.0
Small-result-b8.tgf,8,11,2.75,2.0,1.375,1.0,1.375,1.0
A-1-caravan-or-us.gml.80.tgf,19,37,3.8947368421052633,4.0,1.9473684210526316,2.0,1.9473684210526316,2.0
C-1-stb_463_93.tgf,463,2077,8.971922246220302,10.0,4.485961123110151,5.0,4.485961123110151,4.0
T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,357,121284,679.4621848739496,698.0,339.7310924369748,349.0,339.7310924369748,349.0
A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,626,358110,1144.1214057507987,1190.0,572.0607028753993,595.0,572.0607028753993,606.0
C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,2022.3171206225682,2034.0,1011.1585603112841,1017.0,1011.1585603112841,1022.0
Small-result-b94.tgf,85,1456,34.258823529411764,32.0,17.129411764705882,16.0,17.129411764705882,0.0
Small-result-b84.tgf,12,39,6.5,8.0,3.25,4.0,3.25,5.0
Small-result-b92.tgf,99,2352,47.515151515151516,64.0,23.757575757575758,32.0,23.757575757575758,36.0
Small-result-b30.tgf,16,29,3.625,2.0,1.8125,1.0,1.8125,1.0
T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,556,299028,1075.6402877697842,1094.0,537.8201438848921,547.0,537.8201438848921,548.0
B-1-massachusetts-archiver_20090912_0208.gml.50.tgf,34,58,3.411764705882353,2.0,1.7058823529411764,1.0,1.7058823529411764,1.0
Small-result-b28.tgf,383,32768,171.11227154046998,256.0,85.55613577023499,128.0,85.55613577023499,128.0
A-2-grd_3018_3_7.tgf,3018,137019,90.80119284294234,88.0,45.40059642147117,44.0,45.40059642147117,45.0
B-3-stb_390_450.tgf,390,2845,14.58974358974359,14.0,7.294871794871795,7.0,7.294871794871795,7.0
Small-result-b70.tgf,25,311,24.88,20.0,12.44,10.0,12.44,10.0
T-2-grd_1697_5_7.tgf,1697,71714,84.51856216853271,84.0,42.259281084266355,42.0,42.259281084266355,42.0
C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.tgf,48,877,36.541666666666664,41.0,18.270833333333332,20.5,18.270833333333332,22.0
B-1-stb_199_128.tgf,199,442,4.442211055276382,4.0,2.221105527638191,2.0,2.221105527638191,2.0
T-1-stb_218_401.tgf,218,2833,25.990825688073393,28.0,12.995412844036696,14.0,12.995412844036696,13.0
Small-result-b103.tgf,96,1941,40.4375,58.0,20.21875,29.0,20.21875,33.0
T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,1922.406342913776,1966.0,961.203171456888,983.0,961.203171456888,992.0
C-1-grd_5178_1_1.tgf,5178,134016,51.76361529548088,52.0,25.88180764774044,26.0,25.88180764774044,25.0
Small-result-b19.tgf,11,32,5.818181818181818,8.0,2.909090909090909,4.0,2.909090909090909,4.0
A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.tgf,86,136,3.1627906976744184,2.0,1.5813953488372092,1.0,1.5813953488372092,1.0
Medium-result-b16.tgf,426,67277,315.8544600938967,342.0,157.92723004694835,171.0,157.92723004694835,131.0
B-3-stb_457_193.tgf,457,5074,22.205689277899342,22.0,11.102844638949671,11.0,11.102844638949671,11.0
A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.tgf,441,187078,848.4263038548753,862.0,424.21315192743765,431.0,424.21315192743765,435.0
C-1-admbuster_10000.tgf,10000,14998,2.9996,2.0,1.4998,1.0,1.4998,1.0
B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.tgf,74,3427,92.62162162162163,110.0,46.310810810810814,55.0,46.310810810810814,55.5
B-3-stb_522_11.tgf,522,3001,11.49808429118774,12.0,5.74904214559387,6.0,5.74904214559387,5.0
Small-result-b57.tgf,8,13,3.25,2.0,1.625,1.0,1.625,1.0
A-1-stb_437_137.tgf,437,1539,7.043478260869565,6.0,3.5217391304347827,3.0,3.5217391304347827,3.0
T-1-grd_2130_2_7.tgf,2130,45337,42.56995305164319,42.0,21.284976525821595,21.0,21.284976525821595,21.0
C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.tgf,26,27,2.076923076923077,2.0,1.0384615384615385,1.0,1.0384615384615385,0.0
A-1-admbuster_2000.tgf,2000,2998,2.998,2.0,1.499,1.0,1.499,1.0
A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,1840.5478887744594,1894.0,920.2739443872297,947.0,920.2739443872297,949.0
A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,50,1478,59.12,70.0,29.56,35.0,29.56,36.5
Small-result-b61.tgf,32,473,29.5625,34.0,14.78125,17.0,14.78125,17.0
B-1-grd_3018_3_7.tgf,3018,137019,90.80119284294234,88.0,45.40059642147117,44.0,45.40059642147117,45.0
A-2-stb_428_430.tgf,428,3702,17.299065420560748,18.0,8.649532710280374,9.0,8.649532710280374,8.0
B-1-stb_161_74.tgf,161,1400,17.391304347826086,18.0,8.695652173913043,9.0,8.695652173913043,9.0
A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,581,328694,1131.4767641996557,1140.0,565.7383820998278,570.0,565.7383820998278,577.0
Small-result-b26.tgf,191,8192,85.78010471204189,128.0,42.890052356020945,64.0,42.890052356020945,64.0
A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,1081.3275261324043,1114.0,540.6637630662021,557.0,540.6637630662021,561.0
T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.tgf,533,1004,3.7673545966228894,2.0,1.8836772983114447,1.0,1.8836772983114447,1.0
T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,1081.3275261324043,1114.0,540.6637630662021,557.0,540.6637630662021,561.0
Medium-result-b17.tgf,594,126681,426.5353535353535,422.0,213.26767676767676,211.0,213.26767676767676,171.0
Small-result-b95.tgf,85,1652,38.870588235294115,36.0,19.435294117647057,18.0,19.435294117647057,22.0
C-1-admbuster_1000.tgf,1000,1498,2.996,2.0,1.498,1.0,1.498,1.0
Small-result-b85.tgf,24,129,10.75,14.0,5.375,7.0,5.375,9.0
B-1-stb_138_162.tgf,138,1391,20.159420289855074,22.0,10.079710144927537,11.0,10.079710144927537,10.0
T-2-grd_3434_3_2.tgf,3434,176823,102.98369248689575,102.0,51.491846243447874,51.0,51.491846243447874,51.0
Small-result-b99.tgf,96,1677,34.9375,50.0,17.46875,25.0,17.46875,33.0
Small-result-b4.tgf,23,128,11.130434782608695,16.0,5.565217391304348,8.0,5.565217391304348,8.0
C-1-stb_234_487.tgf,234,1406,12.017094017094017,12.0,6.0085470085470085,6.0,6.0085470085470085,6.0
T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,1287.3082706766918,1304.0,643.6541353383459,652.0,643.6541353383459,659.0
B-3-stb_590_330.tgf,590,3443,11.671186440677966,12.0,5.835593220338983,6.0,5.835593220338983,5.0
B-4-stb_547_485.tgf,547,3440,12.577696526508227,12.0,6.288848263254113,6.0,6.288848263254113,6.0
T-2-admbuster_10000.tgf,10000,14998,2.9996,2.0,1.4998,1.0,1.4998,1.0
Small-result-b53.tgf,49,588,24.0,32.0,12.0,16.0,12.0,18.0
T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,2022.3171206225682,2034.0,1011.1585603112841,1017.0,1011.1585603112841,1022.0
T-2-stb_339_81.tgf,339,3692,21.781710914454276,22.0,10.890855457227138,11.0,10.890855457227138,11.0
A-2-admbuster_8000.tgf,8000,11998,2.9995,2.0,1.49975,1.0,1.49975,1.0
Small-result-b35.tgf,7,24,6.857142857142857,8.0,3.4285714285714284,4.0,3.4285714285714284,4.0
Small-result-b71.tgf,25,244,19.52,16.0,9.76,8.0,9.76,10.0
T-1-BA_20_60_3.tgf,21,33,3.142857142857143,2.0,1.5714285714285714,1.0,1.5714285714285714,1.0
B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,1922.406342913776,1966.0,961.203171456888,983.0,961.203171456888,992.0
Small-result-b52.tgf,48,801,33.375,38.0,16.6875,19.0,16.6875,21.0
A-2-grd_1697_5_7.tgf,1697,71714,84.51856216853271,84.0,42.259281084266355,42.0,42.259281084266355,42.0
A-1-grd_489_5_8.tgf,489,5944,24.31083844580777,24.0,12.155419222903886,12.0,12.155419222903886,12.0
A-2-WS_300_16_90_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
B-2-WS_200_20_90_50.tgf,200,2000,20.0,20.0,10.0,10.0,10.0,10.0
A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,2022.3171206225682,2034.0,1011.1585603112841,1017.0,1011.1585603112841,1022.0
Small-result-b88.tgf,99,1488,30.060606060606062,40.0,15.030303030303031,20.0,15.030303030303031,0.0
Small-result-b41.tgf,6,9,3.0,3.0,1.5,1.5,1.5,1.5
Medium-result-b23.tgf,577,165016,571.9792027729636,566.0,285.9896013864818,283.0,285.9896013864818,266.0
Small-result-b25.tgf,95,2048,43.11578947368421,64.0,21.557894736842105,32.0,21.557894736842105,32.0
Small-result-b38.tgf,14,92,13.142857142857142,14.0,6.571428571428571,7.0,6.571428571428571,7.0
B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,1840.5478887744594,1894.0,920.2739443872297,947.0,920.2739443872297,949.0
B-1-BA_40_80_4.tgf,41,73,3.5609756097560976,2.0,1.7804878048780488,1.0,1.7804878048780488,1.0
A-1-grd_1790_4_8.tgf,1790,64086,71.60446927374302,70.0,35.80223463687151,35.0,35.80223463687151,35.0
A-3-bw2.pfile-4-02.pddl.2.cnf.tgf,1992,4255,4.272088353413655,2.0,2.1360441767068274,1.0,2.1360441767068274,1.0
A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,1320.9522431259045,1350.0,660.4761215629522,675.0,660.4761215629522,684.0
T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,46,797,34.65217391304348,38.0,17.32608695652174,19.0,17.32608695652174,20.0
Small-result-b9.tgf,16,23,2.875,2.0,1.4375,1.0,1.4375,1.0
Small-result-b2.tgf,5,8,3.2,4.0,1.6,2.0,1.6,2.0
A-2-WS_300_16_70_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
Small-result-b108.tgf,78,1545,39.61538461538461,28.0,19.807692307692307,14.0,19.807692307692307,15.0
T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,3.7142857142857144,2.0,1.8571428571428572,1.0,1.8571428571428572,1.0
A-1-stb_291_2.tgf,291,3361,23.099656357388316,24.0,11.549828178694158,12.0,11.549828178694158,11.0
T-1-BA_100_10_5.tgf,101,111,2.198019801980198,2.0,1.099009900990099,1.0,1.099009900990099,1.0
A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,888.2375478927203,1018.0,444.11877394636014,509.0,444.11877394636014,461.0
Small-result-b86.tgf,24,93,7.75,10.0,3.875,5.0,3.875,0.0
B-2-BA_140_30_5.tgf,141,183,2.595744680851064,2.0,1.297872340425532,1.0,1.297872340425532,1.0
Small-result-b93.tgf,103,2496,48.46601941747573,64.0,24.233009708737864,32.0,24.233009708737864,40.0
T-2-grd_5178_1_1.tgf,5178,134016,51.76361529548088,52.0,25.88180764774044,26.0,25.88180764774044,25.0
C-1-grd_489_5_8.tgf,489,5944,24.31083844580777,24.0,12.155419222903886,12.0,12.155419222903886,12.0
B-3-stb_339_393.tgf,339,4374,25.805309734513273,26.0,12.902654867256636,13.0,12.902654867256636,12.0
Small-result-b83.tgf,12,29,4.833333333333333,6.0,2.4166666666666665,3.0,2.4166666666666665,0.0
T-4-grd_8020_3_4.tgf,8020,963669,240.31645885286784,238.0,120.15822942643392,119.0,120.15822942643392,120.0
A-1-BA_40_80_5.tgf,41,73,3.5609756097560976,2.0,1.7804878048780488,1.0,1.7804878048780488,1.0
A-1-admbuster_6000.tgf,6000,8998,2.9993333333333334,2.0,1.4996666666666667,1.0,1.4996666666666667,1.0
C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,1287.3082706766918,1304.0,643.6541353383459,652.0,643.6541353383459,659.0
B-1-university-of-pretoria_20150805_1406.normalized.gml.80.tgf,13,17,2.6153846153846154,2.0,1.3076923076923077,1.0,1.3076923076923077,1.0
C-1-grd_1222_5_4.tgf,1222,37401,61.212765957446805,62.0,30.606382978723403,31.0,30.606382978723403,30.0
Small-result-b96.tgf,85,1380,32.470588235294116,28.0,16.235294117647058,14.0,16.235294117647058,0.0
B-2-stb_287_202.tgf,287,2810,19.581881533101047,20.0,9.790940766550523,10.0,9.790940766550523,9.0
Small-result-b15.tgf,30,450,30.0,30.0,15.0,15.0,15.0,15.0
T-2-grd_4383_1_10.tgf,4383,96592,44.07574720511065,44.0,22.037873602555326,22.0,22.037873602555326,21.0
n224p5q2_ve.tgf,224,15208,135.78571428571428,136.0,67.89285714285714,68.0,67.89285714285714,68.0
Small-result-b75.tgf,43,592,27.53488372093023,24.0,13.767441860465116,12.0,13.767441860465116,12.0
A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,1300.6078147612156,1340.0,650.3039073806078,670.0,650.3039073806078,676.0
T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,1237.6995305164319,1248.0,618.8497652582159,624.0,618.8497652582159,635.0
Small-result-b68.tgf,25,296,23.68,20.0,11.84,10.0,11.84,10.0
Small-result-b37.tgf,17,128,15.058823529411764,12.0,7.529411764705882,6.0,7.529411764705882,6.0
A-1-brookings-or-us.gml.50.tgf,12,18,3.0,3.0,1.5,1.5,1.5,1.5
T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,1320.9522431259045,1350.0,660.4761215629522,675.0,660.4761215629522,684.0
Small-result-b27.tgf,191,8192,85.78010471204189,128.0,42.890052356020945,64.0,42.890052356020945,64.0
T-3-grd_8034_1_2.tgf,8034,323193,80.45631067961165,80.0,40.228155339805824,40.0,40.228155339805824,40.0
Small-result-b13.tgf,6,18,6.0,6.0,3.0,3.0,3.0,3.0
A-1-grd_2065_1_8.tgf,2065,21185,20.5181598062954,20.0,10.2590799031477,10.0,10.2590799031477,10.0
Small-result-b90.tgf,85,1064,25.03529411764706,24.0,12.51764705882353,12.0,12.51764705882353,0.0
T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,888.2375478927203,1018.0,444.11877394636014,509.0,444.11877394636014,461.0
B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.tgf,160,279,3.4875,2.0,1.74375,1.0,1.74375,1.0
T-2-stb_265_466.tgf,265,3352,25.29811320754717,26.0,12.649056603773586,13.0,12.649056603773586,12.0
Small-result-b60.tgf,32,466,29.125,30.0,14.5625,15.0,14.5625,17.0
T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,475,218439,919.7431578947369,934.0,459.87157894736845,467.0,459.87157894736845,469.0
Small-result-b101.tgf,99,2064,41.696969696969695,56.0,20.848484848484848,28.0,20.848484848484848,36.0
Small-result-b51.tgf,49,700,28.571428571428573,28.0,14.285714285714286,14.0,14.285714285714286,18.0
Small-result-b59.tgf,67,464,13.850746268656716,8.0,6.925373134328358,4.0,6.925373134328358,4.0
Small-result-b36.tgf,19,96,10.105263157894736,8.0,5.052631578947368,4.0,5.052631578947368,4.0
Small-result-b23.tgf,47,512,21.78723404255319,32.0,10.893617021276595,16.0,10.893617021276595,16.0
Small-result-b54.tgf,47,656,27.914893617021278,28.0,13.957446808510639,14.0,13.957446808510639,16.0
B-1-BA_120_20_2.tgf,121,145,2.396694214876033,2.0,1.1983471074380165,1.0,1.1983471074380165,1.0
A-2-grd_5178_1_1.tgf,5178,134016,51.76361529548088,52.0,25.88180764774044,26.0,25.88180764774044,25.0
T-1-ER_100_30_5.tgf,101,1502,29.742574257425744,30.0,14.871287128712872,15.0,14.871287128712872,15.0
T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,621,375128,1208.1417069243157,1226.0,604.0708534621579,613.0,604.0708534621579,614.0
T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.tgf,499,239798,961.1142284569138,980.0,480.5571142284569,490.0,480.5571142284569,492.0
A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,1647.129716981132,1670.0,823.564858490566,835.0,823.564858490566,840.0
T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.tgf,533,1004,3.7673545966228894,2.0,1.8836772983114447,1.0,1.8836772983114447,1.0
T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,1113.6984402079722,1136.0,556.8492201039861,568.0,556.8492201039861,569.0
Small-result-b58.tgf,8,14,3.5,2.0,1.75,1.0,1.75,1.0
T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.tgf,812,644253,1586.8300492610838,1602.0,793.4150246305419,801.0,793.4150246305419,806.0
T-1-grd_1892_1_3.tgf,1892,17773,18.787526427061312,18.0,9.393763213530656,9.0,9.393763213530656,9.0
B-1-admbuster_2000.tgf,2000,2998,2.998,2.0,1.499,1.0,1.499,1.0
T-1-stb_127_253.tgf,127,829,13.05511811023622,14.0,6.52755905511811,7.0,6.52755905511811,6.0
B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.tgf,384,133973,697.7760416666666,726.0,348.8880208333333,363.0,348.8880208333333,370.0
T-1-cascadespoint-or-us.gml.20.tgf,7,9,2.5714285714285716,2.0,1.2857142857142858,1.0,1.2857142857142858,1.0
A-2-BA_200_30_2.tgf,201,261,2.5970149253731343,2.0,1.2985074626865671,1.0,1.2985074626865671,1.0
B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,1612.5707434052758,1646.0,806.2853717026379,823.0,806.2853717026379,820.0
B-1-grd_1892_1_3.tgf,1892,17773,18.787526427061312,18.0,9.393763213530656,9.0,9.393763213530656,9.0
Small-result-b102.tgf,99,2352,47.515151515151516,64.0,23.757575757575758,32.0,23.757575757575758,36.0
Small-result-b18.tgf,30,345,23.0,23.0,11.5,11.5,11.5,15.0
A-1-BA_180_10_2.tgf,181,199,2.1988950276243093,2.0,1.0994475138121547,1.0,1.0994475138121547,1.0
C-1-grd_3018_3_7.tgf,3018,137019,90.80119284294234,88.0,45.40059642147117,44.0,45.40059642147117,45.0
n160p3q24e.tgf,160,4658,58.225,58.0,29.1125,29.0,29.1125,29.0
Small-result-b69.tgf,25,283,22.64,16.0,11.32,8.0,11.32,10.0
T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.tgf,642,399617,1244.9127725856697,1262.0,622.4563862928348,631.0,622.4563862928348,636.0
C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,1922.406342913776,1966.0,961.203171456888,983.0,961.203171456888,992.0
B-3-stb_696_368.tgf,696,3128,8.988505747126437,10.0,4.494252873563219,5.0,4.494252873563219,4.0
T-1-BA_40_50_2.tgf,41,61,2.975609756097561,2.0,1.4878048780487805,1.0,1.4878048780487805,1.0
